uuid,article_content,translated_article,date,article_summary,post_content,translated_post,platform,language,standardized_language,category,standardized_topics,organization,standardized_organization,veracity,standardized_veracity,country,standardized_country,source_filepath,verdict,url_factchecking_website,url_factchecking_image,verify_date,source_country,factchecker,social_media_views,claim,claim_explanation,source_image_url,countries,generation_model,human_format
74515215-c00a-422c-bb39-c3a9ed845933,"

Перевірка фейків у рамках партнерства з Meta

Мережею шириться інформація, нібито в Україні продають светри з написом «останній українець».
Проте це — фотофейк. У жодному українському інтернет-магазині таких оголошень не публікували.


Скриншот допису

Судячи за оформлення сайту, картинку для посту пропагандисти могли взяти з українського інтернет-магазину ROZETKA. Проте на ньому ми не знайшли жодного оголошення за запитом «останній українець». Ми шукали светри з таким самими написом в інших українських маркетплейсах, проте таких товарів немає.
Перевірка картинки з посту на ресурсі FotoForensics виявила, що напис «останній українець», ймовірно, додали у фоторедакторі.


Скриншот перевірки світлини з посту на ресурсі FotoForensics

Також на скриншоті зі светром відсутні такі деталі, як продавець, назва товару, ціна тощо.
Цей фейк — частина дезінформаційного наративу про готовність Заходу або України воювати «до останнього українця». Подібні тези на цю ж тему висловлював російський диктатор путін. Насправді ні країни НАТО, ні українське керівництво ніколи не використовували цю тезу. У своїх промовах Володимир Зеленський використовував фразу «битись до останнього». Зокрема, він заявляв, що Україна буде битись до останнього міста, яке має. Також у липні 2022 року президент повідомив, що українці будуть битися за свою державність до останнього подиху, патрону та до останнього ворожого солдата.
",,29 Грудня 2023,, В Україні почали продавати светри «останній українець»,,,uk,ukr,Disinformation Analysis,Disinformation,Vox,Vox,Fakes,False,Ukraine,Ukraine,,ФОТОФЕЙК,https://voxukraine.org/fotofejk-v-ukrayini-pochaly-prodavaty-svetry-ostannij-ukrayinets,https://voxukraine.org/wp-content/uploads/2022/08/fake-site-1.jpg,"
29 грудня 2023
року ",Спростування фейків,"
Команда VoxCheck ",144,ФОТОФЕЙК: В Україні почали продавати светри «останній українець»,Проте це — фотофейк. У жодному українському інтернет-магазині таких оголошень не публікували.,https://voxukraine.org/wp-content/uploads/2023/12/ostanniy-ukrai-nets-1.png,Debunking Fake News,"[gpt-4.1,gemini-pro-2.5]",article
6bba846b-44aa-4c1c-a4ed-ea2c6f5778ec,"Перевірка фейків у рамках партнерства з Meta

Російський телеграм-канал поширив інформацію про те, що ексголовнокомандувач ЗСУ Віктор Муженко порівняв Україну з «фашистською Німеччиною часів Другої світової війни»

Це — маніпуляція. Таке порівняння не мало під собою ідеологічного підґрунтя. Воно стосувалось досвіду неефективного застосування високотехнологічної зброї Німеччиною під час Другої світової війни.

Скриншот допису

1 грудня 2023 року на каналі BBC Україна вийшло інтерв’ю з Віктором Муженком — генералом української армії. Під час розмови ексголовнокомандувач давав відповіді на запитання стосовно переформатування фронту, а також власну оцінку контрнаступальним діям ЗСУ.

Інтерв’юерка поставила запитання щодо новітньої зброї, зокрема про винищувачі F-16. Муженко відповів: «Досвід світових війн показує, що у свій час поява ракетних систем Фау-1 і Фау-2 і навіть Фау-3 в Німеччині проблему не вирішили. Німеччина зазнала поразки. Німеччина в кінці війни вже мала реактивні літаки, яких не було ще в жодній країні. Це не дало їм можливості отримати перемогу. Значить, мабуть, відповідь на питання про успіх лежить в площині ефективності застосування тих систем, які є сьогодні. В розумінні, в підходах, в організації і оволодінні цими системами. Тактиці застосування та її ефективності».

Тобто порівняння військового потенціалу Німеччини та України мало суто стратегічний, а не ідеологічний контекст. Генерал Муженко мав на увазі перспективи перемоги України у війні з рф з огляду на забезпеченість озброєнням та ефективність його застосування.

На це вказують також подальші аргументи генерала: «Тому питання навіть не в тому, чи будуть ці зразки зброї на озброєнні ЗСУ одиничні. Це проблему не вирішить. Повинно бути системне забезпечення і системне застосування у загальному комплексі всіх тих засобів, які є на озброєнні. Те саме стосується і літаків F-16. Ситуацію покращити в певних моментах вони зможуть однозначно. І вони були б потрібні нам, мабуть, не тільки вже зараз, а, як кажуть, вчора. Але наскільки ми готові? Яка кількість?».

Подібний приклад щодо досвіду Німеччини у Другій світовій війні навів воєнний експерт Олександр Мусієнко в інтерв’ю УНІАН, обговорюючи важливість військових інновацій для України: «Будь-яка війна пришвидшує розвиток інновацій, модернізацій і ринок озброєнь. Це відбувалося і під час світових воєн. Хочу нагадати, що наприкінці Першої світової війни з’явилися танки, які до цього не застосовувалися і були розроблені британцями. Після цього з’явилися літаки, а під час Другої світової, на її завершення, Німеччина продемонструвала експериментальний політ літака Мессершмітт з реактивними двигунами… Тому війна завжди прискорює розвиток технологій».",,29 Грудня 2023,, Віктор Муженко порівняв Україну з фашистською Німеччиною,,,uk,ukr,Disinformation Analysis,Disinformation Verification,Vox,Vox,Fakes,False,Ukraine,Ukraine,,МАНІПУЛЯЦІЯ,https://voxukraine.org/manipulyatsiya-viktor-muzhenko-porivnyav-ukrayinu-z-fashystskoyu-nimechchynoyu,https://voxukraine.org/wp-content/uploads/2022/08/fake-site-1.jpg,"
29 грудня 2023
року ",Спростування фейків,"
Команда VoxCheck ",132,МАНІПУЛЯЦІЯ: Віктор Муженко порівняв Україну з фашистською Німеччиною,Це — маніпуляція. Таке порівняння не мало під собою ідеологічного підґрунтя. Воно стосувалось досвіду неефективного застосування високотехнологічної зброї Німеччиною під час Другої світової війни.,https://voxukraine.org/wp-content/uploads/2023/12/Muzhenko-porivnyav-Ukrai-nu-z-fashystskoyu-Nimechchynoyu.png,Debunking Fake News,"[gpt-4.1,gemini-pro-2.5]",article
57e8cc35-c73d-4ce6-aec1-d3c78bc286a7,"

Перевірка фейків у рамках партнерства з Meta

У мережі поширюють відео Euronews, в якому розповідають, що, згідно з дослідженням Інституту Ґеллапа, близько 75% українських користувачів інтернету нібито дивилися «пряму лінію» з путіним за допомогою різних VPN-сервісів, а глибина огляду становила рекордні для України 50%.
Це — фейк. Ми не знайшли дослідження про перегляд пресконференції Путіна в Україні на ресурсах Інституту Ґеллапа.


Скриншот допису

На сайті Euronews не випускали подібної новини. Так само її немає у фейсбуці, твіттері ютубі та інстаграмі цього видання.
Дослідження про перегляд пресконференції путіна в Україні не публікували на сайті Інституту Ґеллапа або в його соціальних мережах організації (твіттер, інстаграм, фейсбук, тредс, ютуб). На сайті організації президент рф востаннє згадувався наприкінці листопада 2023 року — тоді Інститут Ґеллапа опублікував результати дослідження, згідно з яким влітку цього року довіра росіян до армії знизилась, але залишилась високою. 
14 грудня 2023 року путін справді провів пресконференцію. Тоді як вперше відео про «дослідження» поширили наступного дня, 15 грудня. Тобто менш ніж за добу дослідники якимось чином (у відео нічого не сказано про методологію) проаналізували інтернет-трафік трансляції та визначили кількість українських користувачів, які нібито дивилися трансляцію за допомогою VPN-з’єднань. Проте навіть в Україні невідомо, скільки людей дивились «пряму лінію», такої статистики не існує.
",,29 Грудня 2023,, 75% користувачів інтернету в Україні стежили за прямою лінією путіна,,,uk,ukr,Media Misinformation,Disinformation Verification,Vox,Vox,Fakes,False,Ukraine,Ukraine,,ФЕЙК,https://voxukraine.org/fejk-75-korystuvachiv-internetu-v-ukrayini-stezhyly-za-pryamoyu-liniyeyu-putina,https://voxukraine.org/wp-content/uploads/2022/08/fake-site-1.jpg,"
29 грудня 2023
року ",Спростування фейків,"
Команда VoxCheck ",145,ФЕЙК: 75% користувачів інтернету в Україні стежили за прямою лінією путіна,Це — фейк. Ми не знайшли дослідження про перегляд пресконференції Путіна в Україні на ресурсах Інституту Ґеллапа.,https://voxukraine.org/wp-content/uploads/2023/12/75-korystuvachiv-internetu-v-Ukrai-ni-stezhyly-za-pryamoyu-liniyeyu-putina.png,Debunking Fake News,"[gpt-4.1,gemini-pro-2.5]",article
4e4da3dc-b886-4cb5-9dd4-1ac4ac33b607,"

Перевірка фейків у рамках партнерства з Meta

Російські телеграм-канали та медіа поширюють інформацію про те, що у Польщі найбільше злочинів вчиняють саме українці. 
За кількістю підозрюваних у скоєнні злочинів у Польщі справді лідирують українці, однак саме серед іноземців. Водночас у країні проживає близько 1,5 млн людей з українським громадянством, і за відносними показниками лише 0,15% українців підозрюють у вчиненні злочинів у Польщі. 


Скриншот допису 

За ключовими словами нам вдалося знайти статтю від польського видання Rzeczpospolita. Її опублікували 17 липня 2023 року. У статті вказано про найбільшу кількість правопорушень, вчинених українцями серед іноземців, а не населення Польщы загалом, за період січня-травня 2023 року.  
Також для коректніших результатів варто порівнювати не загальні, а відносні показники, а саме кількість підозрюваних людей однієї національності з урахуванням чисельності людей цієї групи на території країни. Серед 4695 іноземців, підозрюваних у правопорушеннях, статистично найбільше було громадян України — 2288 осіб. У статті уточнюють, що офіційно у Польщі проживає близько 1,5 млн громадян України – тобто серед українців, що проживають у Польщі, лише 0,15% підозрюють у скоєнні злочину. 
Водночас «лідерами» у кількості підозрюваних за відносними показниками є грузини. Як пише Rzeczpospolita, на території Польщі проживають 22 тис. осіб з грузинським громадянством. Водночас у скоєнні правопорушень підозрюють 901 людину, що становить 4,1% від їхньої загальної кількості.
",,29 Грудня 2023,, Найбільше злочинів у Польщі вчиняють українці,,,uk,ukr,Media Misinformation,Crime Statistics,Vox,Vox,Fakes,False,Ukraine,Ukraine,,МАНІПУЛЯЦІЯ,https://voxukraine.org/manipulyatsiya-najbilshe-zlochyniv-u-polshhi-vchynyayut-ukrayintsi,https://voxukraine.org/wp-content/uploads/2022/08/fake-site-1.jpg,"
29 грудня 2023
року ",Спростування фейків,"
Команда VoxCheck ",122,МАНІПУЛЯЦІЯ: Найбільше злочинів у Польщі вчиняють українці,"За кількістю підозрюваних у скоєнні злочинів у Польщі справді лідирують українці, однак саме серед іноземців. Водночас у країні проживає близько 1,5 млн людей з українським громадянством, і за відносними показниками лише 0,15% українців підозрюють у вчиненні злочинів у Польщі. ",https://voxukraine.org/wp-content/uploads/2023/12/Nay-bilshe-zlochyniv-u-Polshhi-vchynyayut-ukrai-ntsi.png,Debunking Fake News,"[gpt-4.1,gemini-pro-2.5]",article
3f191c40-4975-481d-9715-8e1689160e86,"

Перевірка фейків у рамках партнерства з Meta

Російські пропагандистські канали поширили новину, нібито в Україні видали книгу «Сосни на Донбасі. Спогади ветеранів АТО».
Проте це — фотофейк. Ми не знайшли жодної згадки про таку книгу, про неї пишуть лише проросійські медіа та телеграм-канали. 


Скриншот допису

Внизу зліва є напис по діагоналі «Патріотична книга» на фоні прапора України. Проте нам не вдалося знайти ні видавництва, ні серії книг із такою назвою.
За зворотним пошуком за зображенням у «Яндексі» ми зʼясували, що пропагандисти поширювали фейк про «книгу» ще з 2020 року. На обкладинці також зображений військовослужбовець ЗСУ. Його світлину російська пропаганда використовувала ще у 2017 році, стверджуючи, що український військовослужбовець перейшов на сторону «лнр», а також у 2018 році, поширюючи фейкову новину про перехід бійця ЗСУ вже на бік «днр».
Оригінальну світлину зробили 10 березня 2017 року під час навчань 81-ї окремої аеромобільної бригади Високомобільних десантних військ України, які проходили на Житомирщині, Рівненщині та Дніпропетровщині.


Оригінальне фото, яке використали для створення «обкладинки»

",,29 Грудня 2023,, В Україні видали книгу «Сосни на Донбасі»,,,uk,ukr,Disinformation Analysis,Russian Disinformation,Vox,Vox,Fakes,False,Ukraine,Ukraine,,ФОТОФЕЙК,https://voxukraine.org/fotofejk-v-ukrayini-vydaly-knygu-sosny-na-donbasi,https://voxukraine.org/wp-content/uploads/2022/08/fake-site-1.jpg,"
29 грудня 2023
року ",Спростування фейків,"
Команда VoxCheck ",131,ФОТОФЕЙК: В Україні видали книгу «Сосни на Донбасі»,"Проте це — фотофейк. Ми не знайшли жодної згадки про таку книгу, про неї пишуть лише проросійські медіа та телеграм-канали. ",https://voxukraine.org/wp-content/uploads/2023/12/Sosny-na-Donbasi-1.png,Debunking Fake News,"[gpt-4.1,gemini-pro-2.5]",article
0b5ba608-2c6e-457f-ab31-28ce405bea9a,"

Перевірка фейків в рамках партнерства з Meta

У мережі поширюють нібито сюжет ТСН про повернення нульового розмитнення авто. У Верховній Раді начебто внесли зміни до Податкового та Митного кодексів, відтепер з 1 січня 2024 року учасникам бойових дій або ж членам їхніх сімей дозволяється ввести авто з-за кордону без мита.
Утім, нульове розмитнення не повертається. Фрагмент сюжету ТСН згенерований з використанням штучного інтелекту.


Скриншот допису

На початку повномасштабного вторгнення справді скасували мито на авто. Це робили для того, щоб швидко доправити автомобілі для армії, тероборони та всіх гуманітарних і військових потреб. Однак з липня 2022 року пільги не діють. 
На розгляді у Верховній Раді перебуває законопроєкт №9058 щодо звільнення від оподаткування операцій з одноразового ввезення транспортних засобів учасниками бойових дій та волонтерами. Однак про прийняття закону та введення його положень у дію не йдеться — проєкт лише надали для ознайомлення.
Насправді поширюване відео згенероване штучним інтелектом. На це вказують такі ознаки:

на офіційному сайті та ютуб-каналі ТСН немає даного сюжету;
присутня досить чітко виражена розсинхронізація аудіодоріжки та відео;
висновок перевірки в ElevenLabs свідчить про те, що ймовірність штучної генерації аудіо становить 98%.



Скриншот перевірки в AI Speech Classifier

",,29 Грудня 2023,, Скасування мита на авто для учасників бойових дій з 1 січня 2024 року — сюжет ТСН,,,uk,ukr,Automotive Misinformation,Customs Exemptions,Vox,Vox,Fakes,False,Ukraine,Ukraine,,ВІДЕОФЕЙК,https://voxukraine.org/videofejk-skasuvannya-myta-na-avto-dlya-uchasnykiv-bojovyh-dij-z-1-sichnya-2024-roku-syuzhet-tsn,https://voxukraine.org/wp-content/uploads/2022/08/fake-site-3.jpg,"
29 грудня 2023
року ",Спростування фейків,"
Команда VoxCheck ",320,ВІДЕОФЕЙК: Скасування мита на авто для учасників бойових дій з 1 січня 2024 року — сюжет ТСН,"Утім, нульове розмитнення не повертається. Фрагмент сюжету ТСН згенерований з використанням штучного інтелекту.",https://voxukraine.org/wp-content/uploads/2023/12/Skasuvannya-myta-na-avto-dlya-uchasnykiv-boy-ovyh-1.png,Debunking Fake News,"[gpt-4.1,gemini-pro-2.5]",article
8fe5ed9d-dee1-44b4-9623-db37d45dbf0f,"

Перевірка фейків у рамках партнерства з Meta

Кремлівські медіа поширюють сюжет видання BBC, у якому йдеться про журналістів Bellingcat, які нібито від анонімних джерел у Міжнародному кримінальному суді дізналися про справу проти Давида Арахамії. Його підозрюють у начебто продажі зброї палестинським бойовикам ХАМАС.
Це — фейк. Журналісти Bellingcat спростували заяви росіян та зазначили, що нічого не повідомляли на тему продажу зброї ХАМАСу.


Скриншот допису

На жодній зі сторінок видання BBC ми не знайшли повідомлень про нібито кримінальну справу проти голови фракції «Слуги народу» Давида Арахамії. Щобільше, новину від «анонімних джерел» спростували журналісти Bellingcat, які, за версією росіян, цю інформацію перші й отримали. Bellingcat зазначили, що всі твердження, цитати й саме відео сфальсифіковані.
Також пропагандисти неправильно переклали прізвище Давида Арахамії англійською, написавши David Arahmia. Хоча правильно буде — David Arakhamia. Зворотний пошук окремих кадрів із відео у Google Images не видав результатів. Тож ми скористалися забороненим в Україні Yandex Images та знайшли відео, яке використали росіяни. На ньому прокурор МКС Карім Хан на засіданні Ради безпеки ООН у вересні 2022 року говорить про роботу над воєнними злочинами рф в Україні.


Вгорі — скриншот із відео, яке поширюють пропагандисти, внизу — оригінальне відео виступу прокурора МКС Каріма Хана

За ключовими словами ми також знайшли оригінальний виступ британського журналіста та розслідувача Bellingcat Еліота Хіггінса. 


Вгорі — скриншот із відео пропагандистів, внизу — скриншот із оригінального відео з журналістом та розслідувачем Bellingcat Еліотом Хіггінсом

Відрізок із відео іншого британського журналіста Шаяна Сардарізаде також взяли зі старого інтерв’ю 2020 року, де він розповідав про поширення фейків про COVID-19.
До того ж якби BBC та Bellingcat справді повідомили про судову справу проти Арахамії, новину підхопили б й інші міжнародні та українські видання. Проте таких новин немає в медіа. 

У фейку Україну звинувачують в продажі зброї бойовикам ХАМАС. Утім, цьому немає жодних доказів. Представник Головного управління розвідки Міноборони України Андрій Юсов у ефірі телемарафону «Єдині новини» наголосив, що саме росія передала ХАМАСу захоплену в Україні зброю. Отже, такі фейкові відео є частиною кремлівської пропаганди з дискредитації України. 

Раніше ми спростовували схожий фейк, нібито BBC опублікувало відео, де вказано, що Євгеній Пригожин живий, а авіатрощу інсценували. Видання не викладало у мережу подібне відео. 
",,29 Грудня 2023,, Міжнародний кримінальний суд готує справу проти українського політика Давида Арахамії,,,uk,ukr,Disinformation Analysis,Disinformation Verification,Vox,Vox,Fakes,False,Ukraine,Ukraine,,ФЕЙК,https://voxukraine.org/fejk-mizhnarodnyj-kryminalnyj-sud-gotuye-spravu-proty-ukrayinskogo-polityka-davyda-arahamiyi,https://voxukraine.org/wp-content/uploads/2022/08/fake-site-1.jpg,"
29 грудня 2023
року ",Спростування фейків,"
Команда VoxCheck ",305,ФЕЙК: Міжнародний кримінальний суд готує справу проти українського політика Давида Арахамії,"Це — фейк. Журналісти Bellingcat спростували заяви росіян та зазначили, що нічого не повідомляли на тему продажу зброї ХАМАСу.",https://voxukraine.org/wp-content/uploads/2023/12/kryminalnyy-sud-gotuye-spravu-1.png,Debunking Fake News,"[gpt-4.1,gemini-pro-2.5]",article
67d9a4db-4d32-44f3-9d74-f8068791dbaa,"

Перевірка фейків у рамках партнерства з Meta

У мережі поширюють ролик, який нібито розмістили у Нью-Йорку, у ньому вказано: «Якщо навіть Snoop Dogg зміг відмовитись від наркотиків, значить ти теж можеш». На екрані з`являється фото Президента Україні Володимира Зеленського. 
Утім, це відеофейк. Центр реабілітації, від імені якого поширили «рекламу», не публікував цей ролик, про це відео також не писали світові видання. Про цю рекламу пишуть лише проросійські медіа та телеграм-канали.


Скриншот допису

Відео закінчується словами «Бажаємо одужання» («Wish recovery») із логотипом у формі квітки над написом. За ключовими словами ми знайшли реабілітаційний центр для алко- та наркозалежних «Wish recovery» із ідентичною формою логотипа, але оригінальний логотип жовтого кольору, а не білого, як на відео з мережі. Також ні на сайті, ні у соцмережах центру не розміщували відповідну рекламу. До того ж видається дивним, що реабілітаційний центр розташований у штаті Каліфорнія, а рекламують його у Нью-Йорку, тобто за майже 4700 км від «Wish recovery».  


Вгорі — відео, яке поширили в мережі; внизу — логотип реабілітаційного центру «Wish recovery» 

На відео видно вивіску магазину косметики «Sephora» та магазину «T-Mobile», а великий банер, на якому нібито розмістили рекламу, вказує, що це відома у Нью-Йорку площа Таймс-сквер. Ми встановили, що екрани розміщені на перехресті вулиці Західної, 46 та Бродвею. 



Скриншот №1 — відео, яке поширили в мережі; скриншоти №2-3 — перехрестя  вулиці Західної та Бродвею з Google maps

Найперше поширення цього ролика ми зафіксували 18 листопада у проросійському телеграм-каналі «Сплетница». Надійні медіа та користувачі з інших країн не повідомляли про цю рекламу. Водночас на екрані вгорі видно рекламу пісні «Lolipop» виконавця Darell, реліз якої відбувся ще у липні 2023 року, а кліп опублікували 8 жовтня 2023 року. Тобто пісню буцімто рекламують уже майже два місяці. Цю рекламу замінює анонс гри «Call of Duty», яку презентували 10 листопада. Також майже два місяці транслюють рекламу бренду косметики Шарлотти Тілбері (на екрані праворуч). Це дає підстави вважати, що фейкомети вмонтували «рекламу» із Зеленським в оригінальне відео з Таймс-сквер, яке зняли ще в жовтні або в першій половині листопада 2023 року. 


Скриншоти реклами на відео, яке поширили в мережі

Раніше ми спростовували відеофейк, нібито у Нью-Йорку показали рекламу спрею від нежитю з персонажем, схожим на Зеленського.
",,29 Грудня 2023,, Реклама у Нью-Йорку із закликом до Зеленського лікуватись від наркозалежності,,,uk,ukr,Media Misinformation,Disinformation Verification,Vox,Vox,Fakes,False,Ukraine,Ukraine,,ВІДЕОФЕЙК,https://voxukraine.org/videofejk-reklama-u-nyu-jorku-iz-zaklykom-do-zelenskogo-likuvatys-vid-narkozalezhnosti,https://voxukraine.org/wp-content/uploads/2022/08/fake-site-1.jpg,"
29 грудня 2023
року ",Спростування фейків,"
Команда VoxCheck ",219,ВІДЕОФЕЙК: Реклама у Нью-Йорку із закликом до Зеленського лікуватись від наркозалежності,"Утім, це відеофейк. Центр реабілітації, від імені якого поширили «рекламу», не публікував цей ролик, про це відео також не писали світові видання. Про цю рекламу пишуть лише проросійські медіа та телеграм-канали.",https://voxukraine.org/wp-content/uploads/2023/12/Reklama-u-Nyu-Y-orku-iz-zaklykom-do-Zelenskogo-1.png,Debunking Fake News,"[gpt-4.1,gemini-pro-2.5]",article
44adcb57-3a7e-47a1-85fe-608b9cc0989e,"

Перевірка фейків у рамках партнерства з Meta

У мережі поширюють відео, у якому розповідається, що голлівудський актор Денні Трехо нібито відмовився приїжджати в Україну, бо представники Андрія Єрмака, голови Офісу Президента України, вимагали від нього «відкат» у розмірі $50 тисяч. Про це нібито повідомив менеджер актора Раян Девіс в інтерв’ю американському телеканалу MSNBC.
Утім, це фейк, на офіційному каналі MSNBC такого відео немає, а кліпи, з яких змонтували відео, можна знайти в інтернеті. Представник Денні Трехо підтвердив, що відео фейкове.


Скриншот допису

Подібного відео немає на сайті MSNBC, а також на його сторінках у фейсбуці, інстаграмі та твіттері. Представник Денні Трехо підтвердив виданню Deadline, що відео є фейковим.
Ми знайшли фрагменти роликів, які пропагандисти використали для відеофейку. За зворотним пошуком нам вдалось встановити, що на словах «Денні Трехо відмовився співпрацювати з Офісом Президента України» демонструються кадри з випуску телевізійного шоу Fair Game with Kristine Leahy. Відео опублікували 12 січня 2019 року, і жодних згадок про співпрацю Трехо з адміністрацією Президента України у ньому не було. Щобільше, Володимир Зеленський обійняв посаду Президента України у травні того ж року – після того виходу випуску в ефір.


Вгорі — скриншот із відео пропагандистів, внизу — скриншот з оригінального відео

На словах «Під час подкасту для TMZ Live менеджер актора Раян Девіс розповів про своє спілкування з Офісом Президента Володимира Зеленського» демонструються кадри з щоденної програми TMZ Live. У фейковому відео пропагандисти стверджують, що Раян Девіс нібито розповів про комунікацію з Офісом Президента в подкасті TMZ, проте, ми не знайшли жодної згадки про це у випусках програми. Крім цього, в актора немає і не було менеджера на імʼя Раян Девіс.


Вгорі — скриншот із відео пропагандистів, внизу — скриншот з оригінального відео

Окрім цього, на фразі  «…представниками Андрія Єрмака, голови Офісу Президента України» показали кадри, взяті з першого брифінгу Андрія Єрмака, який відбувся 12 лютого 2020 року.


Вгорі — скриншот із відео пропагандистів, внизу — скриншот з оригінального відео

А на уривку «Засновник TMZ Гарві Левін припустив, що таким чином офіс українського президента заробив на зірках близько $700 000» використали кадри з відео, опублікованого 3 лютого 2016 року, в якому Гарві Левін розповідає історію про О. Дж. Сімпсона, жодним словом не обмовившись про Офіс Президента.
З початку повномасштабного вторгнення Денні Трехо не був в Україні, але 6 березня 2022 року актор опублікував на офіційному каналі свого ресторанувідеозвернення, у якому засудив росіян і підтримав народ України.


Скриншот допису

Пропагандисти пишуть, що зірки, зокрема Анджеліна Джолі та Шон Пенн, отримували гроші за те, що приїжджали в Україну. Проте офіційний представник ООН Метт Солтмарш повідомив CBC News, що акторка поїхала в Україну з власної ініціативи. А Офіс Президента України повідомив, що Шон Пенн спеціально приїхав до Києва, щоб як документаліст зафіксувати всі події, які зараз відбуваються в Україні, та донести світові правду про вторгнення росії.
",,29 Грудня 2023,," Денні Трехо відмовився приїхати до Києва в рамках піар-компанії, бо з нього вимагали «відкат»",,,uk,ukr,Celebrity Misinformation,Disinformation Verification,Vox,Vox,Fakes,False,Ukraine,Ukraine,,ФЕЙК,https://voxukraine.org/fejk-denni-treho-vidmovyvsya-pryyihaty-do-kyyeva-v-ramkah-piar-kompaniyi-bo-z-nogo-vymagaly-vidkat,https://voxukraine.org/wp-content/uploads/2022/08/fake-site-1.jpg,"
29 грудня 2023
року ",Спростування фейків,"
Команда VoxCheck ",150,"ФЕЙК: Денні Трехо відмовився приїхати до Києва в рамках піар-компанії, бо з нього вимагали «відкат»","Утім, це фейк, на офіційному каналі MSNBC такого відео немає, а кліпи, з яких змонтували відео, можна знайти в інтернеті. Представник Денні Трехо підтвердив, що відео фейкове.",https://voxukraine.org/wp-content/uploads/2023/12/Denni-Treho-5.png,Debunking Fake News,"[gpt-4.1,gemini-pro-2.5]",article
6934f254-6878-4c32-84d9-98c3059c41d2,"

Перевірка фейків у рамках партнерства з Meta

Мережею шириться інформація, нібито в Україні продають светри з написом «останній українець».
Проте це — фотофейк. У жодному українському інтернет-магазині таких оголошень не публікували.


Скриншот допису

Судячи за оформлення сайту, картинку для посту пропагандисти могли взяти з українського інтернет-магазину ROZETKA. Проте на ньому ми не знайшли жодного оголошення за запитом «останній українець». Ми шукали светри з таким самими написом в інших українських маркетплейсах, проте таких товарів немає.
Перевірка картинки з посту на ресурсі FotoForensics виявила, що напис «останній українець», ймовірно, додали у фоторедакторі.


Скриншот перевірки світлини з посту на ресурсі FotoForensics

Також на скриншоті зі светром відсутні такі деталі, як продавець, назва товару, ціна тощо.
Цей фейк — частина дезінформаційного наративу про готовність Заходу або України воювати «до останнього українця». Подібні тези на цю ж тему висловлював російський диктатор путін. Насправді ні країни НАТО, ні українське керівництво ніколи не використовували цю тезу. У своїх промовах Володимир Зеленський використовував фразу «битись до останнього». Зокрема, він заявляв, що Україна буде битись до останнього міста, яке має. Також у липні 2022 року президент повідомив, що українці будуть битися за свою державність до останнього подиху, патрону та до останнього ворожого солдата.
",,29 Грудня 2023,, В Україні почали продавати светри «останній українець»,,,uk,ukr,Disinformation Analysis,Disinformation Verification,Vox,Vox,Fakes,False,Ukraine,Ukraine,,ФОТОФЕЙК,https://voxukraine.org/fotofejk-v-ukrayini-pochaly-prodavaty-svetry-ostannij-ukrayinets,https://voxukraine.org/wp-content/uploads/2022/08/fake-site-1.jpg,"
29 грудня 2023
року ",Спростування фейків,"
Команда VoxCheck ",145,ФОТОФЕЙК: В Україні почали продавати светри «останній українець»,Проте це — фотофейк. У жодному українському інтернет-магазині таких оголошень не публікували.,https://voxukraine.org/wp-content/uploads/2023/12/ostanniy-ukrai-nets-1.png,Debunking Fake News,"[gpt-4.1,gemini-pro-2.5]",article
