uuid,article_content,translated_article,date,article_summary,post_content,translated_post,platform,language,standardized_language,category,standardized_topics,organization,standardized_organization,veracity,standardized_veracity,country,standardized_country,source_filepath,url,medium,label,countries,generation_model,human_format
df0385ca-bdf7-48c4-84b3-7a4ddac8ac4a,"Angelo Agrizzi 'I'm racist, I agree, judge me on that, it's fine\"". These were the words of former Bosasa chief operation officer Angelo Agrizzi admitting being a racist at the Zondo commission. Agrizzi has spent the last eight days at the Zondo commission giving testimony about how Bosasa allegedly paid millions of rand in bribes to top government officials in exchange for contracts. The zondo commission listened to a tape in which Agrizzi was recorded making racial slurs, repeatedly. He told the commission that he knew they were recording him but didn't know it was a trap. He said he would love the commission to hear the bad part of the whole three hours of the clip which has never been played. Agrizzi said that his racist rant was directed towards Gumede and Papa Leshabane. Those two had made threats to me and towards my family. Yes, I was wrong in expressing these sentiments, however, when people wrong you then one may lose their cool, he said. He said he made the statements in the privacy of his own home. Judge Zondo asked him if that excuses his racism and Agrizzi said he has no excuse. Said Agrizzi: \""I was wrong and there's no excuse. When people threaten you, you do stupid things. This is not an excuse. Zondo told him that what I have heard you say is totally unacceptable but i will still examine your evidence property in the way a judge should deal with it. He says he think those who recorded him did so for their own protection. Pretorius wants to clarify that he knew at the time he was being recorded and that it was not something he realised with hindsight. \""I thought I could control it. Evidently I couldn't.\"" LD Advocate Paul Pretorius, SC, told him that his remarks are \""nakedly racist and grossly offensive,\"" said Agrizzi: \""I'm racist, I agree, judge me on that, it's fine\"". Agrizzi said he's paying the price for the remarks. My children couldn't go to varsity, they had to work from home, he said.",,1/29/2019,,'I am a racist I admit it I am sorry' - Angelo Agrizzi expose himself,,,,eng,Corruption Scandal,Racism Admission,mzanzi stories,Mzanzi Stories,FALSE,FALSE,,,,https://www.mzansistories.com/2019/01/i-am-racist-i-admit-it-i-am-sorry.html,mzanzi stories,fake,,"[gpt-4.1,gemini-pro-2.5]]",article
9a059874-1f8a-44c0-ab7e-acaacb4e73a7,"5 Signs Your Man Is Hiding Things From You In His Phone They say the best way to catch a cheating man is through his phone and I actually think so too, but these days men have become so cunny with their phones that you cant even catch them anymorebut you actually can and Id show you how. Text messages, chat messages and all sorts of things are now outdated as men have even become smart enough to delete an inbox or sent item immediately after, so if youre still counting on that you could probably never know if hes cheating. Action they say speak louder than words and its only through his actions that you would know. 4 signs hes cheating with his phone 1. WONT TELL YOU HIS PASSWORD Putting security is a normal thing for everyone, but when it gets beyond normal is when your man wont tell you his password to his phone. If he cant give you the access to that phone then there is no doubt he has another chic that hes hiding from you. I mean, you are his lady hes supposed to let you in on everything, but when his security becomes more important than you then you should know there is another lady (or ladies) in the picture. 2. FREQUENTLY CHANGES HIS PASSWORD One trick men use is tell you their password today and change it the next day. He knows that you would become suspicious if he doesnt give you his password to his phone, so he cleverly tells you the pass and changes it later on, so you wont have to access his phone without asking him. 3. FEELS EDGY WHEN YOURE WITH HIS PHONE A call or message from his side chic could come in when you are with his phone, so this makes him uncomfortable when you are with his phone for long periods. Dont think because hes given you his phone then it means hes clean; if he acts edgy and strange then you should know that your man is probably cheating. 4. SWITCHES OFF HIS PHONE WHEN YOU AROUND Most ladies dont know this but it happens a lot. A lady once told me of her past relationship; she called off the relationship when she noticed that her man never receives calls when with her, not that calls wont come in but he smartly puts off his network so as to make his line unreachableif you ask me, Id say smart move, but it just shows he has numerous women in his life. So ladies, if your man is exhibiting any of these signs, you should toe the part of caution as there is every tendency that your man is cheating on you.",,5/14/2018,,5 Signs Your Man Is Hiding Things From You In His Phone,,,,eng,Relationships Advice,Infidelity Detection,mzanzi stories,Mzanzi Stories,FALSE,FALSE,,,,https://www.mzansistories.com/2018/05/5-signs-your-man-is-hiding-things-from.html,mzanzi stories,fake,,"[gpt-4.1,gemini-pro-2.5]]",article
6f99a063-9b8a-4fcc-9816-2e6960b5ace9,My twin brother sl3pt with my wife Having an identical twin has is advantages and disadvantages. As teenage boys we were very reckless and care free. We did the most cruel and crazy things for each other. One of the cruel things would be swaping for s**. He would sl3ep with all the girls I'd manage to bring home and I'd sleep with those he would manage to bring without them noticing a single thing. He would hit then say he is going to get some water then swap with me. We were so close and never did I think that he would ever do such a thing to me. I pissed him off when I changed the game cos I eventually found love and marry. I know he was very angry at me for changing but I didn't think he would ever stoop as low as sle3ping with the woman I love and married. How could my wife have not been able to tell that it wasn't me? I'm done with the both of them for good. ,,4/23/2017,,Breaking: My twin brother sl3pt with my wife,,,,eng,,Infidelity,mzanzi stories,Mzanzi Stories,FALSE,FALSE,,,,https://www.mzansistories.com/2017/04/breaking-my-twin-brother-sl3pt-with-my.html,mzanzi stories,fake,,"[gpt-4.1,gemini-pro-2.5]]",article
e2cb9bfc-73f0-43cc-b03f-65bfecc68ffd,"Meet the big 5 students from Capricorn High School in limpopo/ polokwane, Flora park who allegedly killed Thoriso Themane and one says his father will help him in a video. Friends of the man who was beaten to death and dumped in Flora Park, Polokwane, at the weekend on Tuesday expressed shock and dismay at the killing. The friends paid tribute to Thoriso Themane, who was alleged to have been beaten by a group of people. At least one learner from Capricorn High School is alleged to have been in the mob. Police have reportedly visited the school. The Limpopo education department expressed shock at the allegations that a pupil was involved. \""The Limpopo department of education is deeply horrified and saddened by allegations of murder in which a Capricorn High learner is said to be a suspect,\"" said spokesperson Sam Makondo. \""The incident has been captured on a video which has since gone viral. The suspect has today been taken in for questioning by the police.\"" Makondo said they did not immediately have the details of the incident, but a psycho-social team had been deployed to the school to provide counselling for learners. A former classmate of Themane's said that she was hurt by the manner in which he is believed to have died. \""We went to Flora Park Comprehensive high school and matriculated in 2011 together. He was the class clown who made everyone laugh,\"" said the woman, who asked not to be named. \""I hated the school but he made thing better,\"" she added. News of Themane's death trended on Tuesday as the #JusticeForThoriso gained traction on Twitter. Police said his body was found lying in the street on Sunday, at around 9.50am. \""The victim was taken to hospital but certified dead on arrival. The police were summoned and started with the initial investigations which revealed that the victim was assaulted by a group of people in the area. One person has been taken in for questioning,\"" police spokesperson Col Moatshe Ngoepe said in a statement. \""The motive behind this incident is not clear but the ongoing police investigations will tell us more,\"" he added. Amid the #JusticeForThoriso posts on Twitter are two videos depicting what seems to be Themane's last moments alive. One of the videos show what seems like a bloodied and unresponsive Themane lying on the ground as he is still being kicked in the face by a group of unidentified people.. WATCH VIDEO HERE Another video shows what seems like his lifeless body being carried by the limbs by his attackers. Another friend of Themane's took to his Facebook account to say he was in disbelief about his passing and expressed pain in the manner in which he died. Meanwhile, his former classmate said: \""I am in shock. Angry and hurt at the same time. He was a good guy and would have never hurt anyone.\"" Police reportedly went to Capricorn High School on Monday in connection with the incident. This came after another video surfaced showing a boy in school uniform being asked if he feels good about killing a person. The boy says yes because he knows that nothing will happen to him. The short dialogue happens in Sepedi. Asked how she felt about the allegations that Themane's killers could be children, the former classmate said: \""I think they should serve their time. They know what is right and wrong - they know there are consequences for their actions. The fact that they are minors cannot be used as an excuse.\"" Meanwhile, another friend expressed how Themane had escaped a near-death experience last year.",,2/26/2019,,Meet the big 5 students arrested for alleged murder of Thoriso Themane and one says his father will help him,,,,eng,Crime and Education,Student Violence,mzanzi stories,Mzanzi Stories,FALSE,FALSE,,,,https://www.mzansistories.com/2019/02/meet-big-5-students-arrested-for.html,mzanzi stories,fake,,"[gpt-4.1,gemini-pro-2.5]]",article
a154c6e6-7857-476e-9609-a6485e8d9c74,"Watch : Phindile Gwala twerk video breaks internet We know her as an actress on Muvhango but Phindile Gwala could have easily taken up a career as a dancer. She posted a video of herself on Instagram saying that she was celebrating life and when she heard about Caster Semenyas gold medal, it gave her the extra energy she needed. She might be keeping a low-profile but actress Phindile Gwala has decided to return to dance lessons. And the sexy video she posted is filled with enough bum to last you the whole of today. Went to my dance class yesterday for the first time this year. Hope angibhedanga kakhulu. Check it out:",,2/2/2017,,Video : Muvhango Nonny aka Phindile Gwala twerk video breaks internet,,,,eng,Celebrity Entertainment,Celebrity Dance,mzanzi stories,Mzanzi Stories,FALSE,FALSE,,,,https://www.mzansistories.com/2017/02/video-phindile-gwala-twerk-video-breaks.html,mzanzi stories,fake,,"[gpt-4.1,gemini-pro-2.5]]",article
6fe204d9-d4de-4f20-9771-adb52b0c694d,"Pictures and video at #FillUpMosesMabhidaStadium by Cassper Nyovest The star, Cassper Nyovest recently released a kwaito album hit album on his latest groundbreaking mission: to fill up Durbans Moses Mabhida stadium. Cassper Nyovest is known for doing things differently in a unique way. ! !",,12/1/2018,,Pictures at #FillUpMosesMabhidaStadium by Cassper Nyovest,,,,eng,Entertainment,Cassper Nyovest,mzanzi stories,Mzanzi Stories,FALSE,FALSE,,,,https://www.mzansistories.com/2018/12/pictures-at-fillupmosesmabhidastadium.html,mzanzi stories,fake,,"[gpt-4.1,gemini-pro-2.5]]",article
dd654cf1-8178-4276-b4db-ba375a1c458c,"How to keep a Women lesson To All Men. Let me tell you something. I noticed gore a woman will do any and everything to make her relationship work. Thats why she almost never regrets it when its time to walk away. TRUST ME. WOMEN TAKE LONGER TO THINK IF THEY SHOULD LEAVE, BUT IF THEY LEAVE THEYLL NEVER RETURN. AKERE AM TELLING YOU. I mean. She can be there for you from the start, through all the lies, cheating, and constantly getting left, but she wont leave; and wena you taking advantage of that, of everything she gave you which is all she have. You keep messing up with her and expect her to forgive you because wa go rata, But trust me ngwanesu. Even the strongest feelings expire when ignored and taken for granted  Be careful. My advice is: When you have a woman who is willing to go through hell just to keep your relationship going You really shouldnt take her love for granted my guy. Very wrong. Dont take a good woman for granted! A REAL MAN WILL APPRECIATE THE LOVE FROM A GOOD WOMAN AND WONT TAKE HER FOR GRANTED. IF YOU KNOW WHAT I MEAN. I, Moses Gazman mukhansi say to you Today, If she loves you. Never take her love for desperation and please dont stop doing what you did to get her one you have her. If you know what I mean. I mean. Men dont have to be perfect to make women happy. All a man really needs to do, is to LOVE her like he PROMISED when they first dated. Simple. Nothing more nothing less! Seriously  Some of you will never realize what great woman you have until shes gone for good and youre STUCK with a dumb or useless slay queen that doesnt even do half the things the woman you took for grated did for you  Be careful. Change before its too late. If you know what I mean.#Lets_Fix_This_This #NotEasyButPossible ",,3/24/2018,,Tips to keep a women forever,,,,eng,Relationships Advice,Relationship Advice,mzanzi stories,Mzanzi Stories,FALSE,FALSE,,,,https://www.mzansistories.com/2018/03/tips-to-keep-women-forever.html,mzanzi stories,fake,,"[gpt-4.1,gemini-pro-2.5]]",article
2f0e3f00-f98b-4e35-b95f-8fefe2dc5bcb,"James Nee laid to rest in Lilongwe Malawi, we not sure if Bushiri is attending the burial of his Son & Worshipper. The remains of the departed Enlighten Christian Gathering (ECG) church worshiper, James Nee is being laid to rest today Friday in the capital Lilongwe. Nee together with his two colleagues namely; Beston Khamba and Brian Grant died on Tuesday after a car they were travelling in collided with a truck. WATCH LIVE VIDEO H-E-R-E The remains of the three jetted in the country on Thursday through Kamuzu International Airport (KIA) and the remains were welcomed by Prophetess Mary Bushiri. Prophet Shepherd Bushiri is expected to jet in today for the burial ceremony, according to ECG Public Relations Officer Ephraim Nyondo. Nee together with Beston Khamba laid to rest this Friday at Area 18 Cemetery in Lilongwe while Gondwe will be rested in his home district in Rumphi. More details to come",,10/5/2018,,"James Nee burial or funeral live updates in Lilongwe Malawi, Bushiri not yet present - watch video",,,,eng,Religious News,Church Funeral,mzanzi stories,Mzanzi Stories,FALSE,FALSE,,,,https://www.mzansistories.com/2018/10/james-nee-burial-live-updates-in.html,mzanzi stories,fake,,"[gpt-4.1,gemini-pro-2.5]]",article
8f2fdac5-2274-423f-b236-219f1eb60c4e,"Cheick Tiot Ivory Coast midfielder collapses and dies during practice The soccer world is in a state of shock and mourning this morning following the news of Cheick Tiots sudden passing on the practice field in China. He was just 30 years of age, and his wife is reportedly expecting a baby this week Early reports on the passing of Tiot say the former Newcastle midfielder from Ivory Coast suffered a heart attack during a practice with his current team in China, the Beijing Enterprises. That news was announced by his agent, Emanuele Palladino. Newcastle United shared a brief statement on Twitter expressing their sorrow ",,6/5/2017,,Cheick Tiot Ivory Coast midfielder collapses and dies during practice,,,,eng,Sports Tragedy,Athlete Death,mzanzi stories,Mzanzi Stories,FALSE,FALSE,,,,https://www.mzansistories.com/2017/06/cheick-tiote-ivory-coast-midfielder.html,mzanzi stories,fake,,"[gpt-4.1,gemini-pro-2.5]]",article
0f79111b-66f4-40a1-aa5d-70483c14254e,"Tavern Punani Dancer Makes Crowd Wild - photos NOBODY KNOWS exactly where the video was taken or when it happened. But the beer was flowing, the punani was flashing . . . AND EXCITED PATRONS WERE HAVING THE TIME OF THEIR LIVES! One might say some activities are too private to be taken to the streets  or to a tavern. But the woman in the video clearly wasnt worried that she was surrounded by a cheering crowd and video cameras. The video, which is said to come from Tshwane, shows the woman in a short dress dancing and showing off her punani. In the video, a woman dressed in jeans dares the woman to come onto the dance floor and she rushes onto the stage to join in what looks like a dancing battle. The crowd cheers for the woman in jeans, which seems to challenge the woman in the dress even more. Guests go crazy when they see that shes not wearing panties. A woman in the background is heard saying: I cant believe what Im seeing! When two women try to stop her she falls to her knees, twerking to the sound of the popular amapiano music. A man shows his appreciation by slipping a R10 note between the womans twerking bum. A woman in white shorts comes onto the stage and twerks on top of the other woman. Ellen Segone, a cultural expert from Tshwane, said: Grown women should respect their bodies. We condemn this behaviour that seems to be becoming the norm in our society. Pastor Daniel Motsepe said women are not supposed to behave in this way. This is a shocking video. Women are not slaves to any substance, any amusement or any fashion or attitude that does not please their master in heaven. These women have involved themselves in lust and drunkenness. They should not do these things or become enslaved to anything but Christ.",,5/18/2019,,Pictures: Tavern Punani Dancer Makes Crowd Wild,,,,eng,,,mzanzi stories,Mzanzi Stories,FALSE,FALSE,,,,https://www.mzansistories.com/2019/05/pictures-tavern-punani-dancer-makes.html,mzanzi stories,fake,,"[gpt-4.1,gemini-pro-2.5]]",article
e0a82e1f-1316-431c-97a6-41dced588488,"Why Men Are Afraid To Date Successful Women - 'Im rich and single' DAILY Sun asked SunReaders on Facebook why most men dont want to date independent women. And many men had a lot to say.  Ta Dorana said: They tend to treat us like their children. They send us to the shop. They want us to take off their shoes. They want us to put their phones on the charger. They want us to bring them toothpicks. They want us to hang their underwear. They dont want to have sex when you want. They want to have sex when you dont want. They must just go buy sex toys.  Jay Marhamela said: Men are not shallow like women. We dont care about you having a job or looking like Barbie. We want respect and personality. - Katlego Phillimon said: Who said we dont want date them? We approach them and they reject us. Even the women shared their thoughts on the matter.  Vinolia Mogashoa said the men were lying. Its jealousy, intimidation, weakness and low self-esteem. A confident man is boss. Money or not, educated or not, successful women respect a confident man, she said.  Shalom Kgosigadi said: Most men are afraid of being challenged. Successful and independent women question what is deemed as common sense, therefore some men want to be authoritarian and disregard women.",,3/29/2019,,"heading: 'Why Man Are Afraid To Date us Successful Women, Im rich and single'",,,,eng,Gender Relationships,Gender Dynamics,mzanzi stories,Mzanzi Stories,FALSE,FALSE,,,,https://www.mzansistories.com/2019/03/why-man-are-afraid-to-date-us.html,mzanzi stories,fake,,"[gpt-4.1,gemini-pro-2.5]]",article
c39e2c81-23d1-4a23-8578-25edef0b7f41,"What killed Zimbabwe's music Legend Oliver Mtukudzi - See cause of death A dark cloud has engulfed Zimbabwe as legendary musical icon Oliver Mtukudzi has died! He was 66 years. According to close sources Tuku as he was known died yesterday at the Avenues Clinic in Harare. Details are sketchy but Tuku seemed to have been in ICU when he passed on. A source close to the family confirmed Tukus death saying the family will issue a statement soon. It is true that Oliver Mtukudzi has died. He was in a very bad state in ICU. The family will issue a statement to confirm soon, said a source close Tukus to the family. Tuku died exactly a year after his friend South African icon Hugh Masekela passed on. With 66 albums to his name, the musician has toured several countries and has been endorsed by many companies as their brand ambassador. He has been to all five continents of the world, playing in world capitals and at top festivals. Tuku has contributed immensely to the nurturing of Zimbabwean music talents and holds various prestigious positions, among them the Goodwill Ambassador for United Nations Children's Fund and the coveted Cavaliere of the Order of Merit bestowed on him by the Italian government.",,1/23/2019,,What killed Zimbabwe's music Legend Oliver Mtukudzi - See cause of death,,,,eng,Entertainment Obituaries,Oliver Mtukudzi,mzanzi stories,Mzanzi Stories,FALSE,FALSE,,,,https://www.mzansistories.com/2019/01/what-killed-zimbabwes-music-legend.html,mzanzi stories,fake,,"[gpt-4.1,gemini-pro-2.5]]",article
970f599f-1301-4d49-b413-01194c552d6a,"Picture of James Nee wife, Sibonelo Khoza and a new born child or baby - photos James Nee wife, Sibonelo Khoza is totally shattered with the passing away of her sweetheart. Below is what Sibonelo Khoza has to say about James Nees death. She made this known via Instagram. WATCH PICTURES H-E-R-E Im still shocked I thought we agreed wed grow old together? How am I even supposed to breathe without you? You were my EVERYTHING!!! My entire world is shattered. Youve taken my joy, my happiness with you. Who am I supposed to love now that youre gone. I told you I CANNOT, and WILL NEVER love another. I needed you to stay a little bit longer. I still needed you to be strong for me when things go south in my life. Just how am I supposed to cope Jay? I enjoyed bullying you, I loved loving you. Every moment spent with you was heaven Im glad I got to hear your voice right before the accident, its as if you knew it was our last phonecall. I wish that phonecall never ended.. Im torn and I miss you sooooooooooooooo much. Till we meet again my worshipper!! I love you my angel, and Ill keep loving you till my last breath  ",,10/5/2018,,"Pictures of James Nee wife, Sibonelo Khoza and a new born child or baby - photos",,,,eng,Celebrity News,Grief,mzanzi stories,Mzanzi Stories,FALSE,FALSE,,,,https://www.mzansistories.com/2018/10/picture-of-james-nee-wife-sibonelo.html,mzanzi stories,fake,,"[gpt-4.1,gemini-pro-2.5]]",article
239c7095-a280-4b6f-8a49-127d83573782,"Faith Nketsis n_udes , for everyone to refresh their eyes. A twitter accont posted on Tuesday that 'it has been a good day until someone decided to send me Faith Nketsis nudes. Let me visit my IG account its been long. SEE PICTURES 1 H-E-R-E SEE PICTURES 2 H-E-R-E SEE PICTURES 3 H-E-R-E SEE PICTURES 4 H-E-R-E SEE PICTURE 5 H-E-R-E SEE THE LAST PICTURE IF YOU ARE OVER 18 H-E-R-E !",,7/24/2018,,Faith Nketsis naked pictures cause traffic jam on social media - Nation happy,,,,eng,,,mzanzi stories,Mzanzi Stories,FALSE,FALSE,,,,https://www.mzansistories.com/2018/07/faith-nketsis-naked-pictures-cause.html,mzanzi stories,fake,,"[gpt-4.1,gemini-pro-2.5]]",article
7e363ba9-0312-4db2-9df7-ebab4caae6e9,"Details of Akhumzi Jeziles horrifying car crash. Many South Africans are still reeling from the shock of Akhumzi Jeziles tragic passing, the media personality was involved in a car accident that claimed the lives of 5 people on the 28th of April. This past weekend, the star was laid to rest in a star-studded funeral at Rhema Bible Church in Randburg and his uncle shared painful details of how the star died, during his speech, the distraught uncle spoke in great detail about how Akhumzi passed away, A truck carrying a car went into them. They managed to escape it but the trailer went after them cutting the top of their car. They all died immediately. I didnt recognise my beloved son. I had to go in and check for him closely. he said. SEE PICTURES H-E-R-E After the news broke, Siyasangas dad also spoke about how difficult it was to identify his late daughter at the accident scene, I went to the scene. I couldnt stay there. Not even for an hour. It was bad. From there we went to the forensics. All of them had injuries on their heads. All of them. My daughter, I recognised her feet. She was my daughter, she grew up with us. So when I saw her feet, I knew it was her. I didnt need to see the rest of her. he explained. May their souls rest in peace. ",,5/8/2018,,Shocking: Details of Akhumzi Jeziles horrifying car crash - See Pictures,,,,eng,Celebrity Tragedy,Car Accident,mzanzi stories,Mzanzi Stories,FALSE,FALSE,,,,https://www.mzansistories.com/2018/05/shocking-details-of-akhumzi-jeziles.html,mzanzi stories,fake,,"[gpt-4.1,gemini-pro-2.5]]",article
12b70785-8f93-4416-8329-cb7fb2f155a1,"Director of Budget in Ministry of Plan and Regional Development allegedly having sex in her office with her driver while the door is open A viral video which is making rounds on social media and said to be causing traffic jams. Mzansi Stories didn't share the video since is against the law but you can watch it on twitter, a Twitter user posted( @Mdudemeister ) WATCH VIDEO H-E-R-E According to nairaland.com It is claimed that she is the Malawian Director of budget in the ministry of plan and regional development was having a good time with her driver in her office and the door was open. The Clip is being shared across social media groups, greatly tainting the life of the illustrious Lady. Mzansi Stories is not responsible for any material shared by other twitter users or any others social media platform, we are only responsible for contents shared directly on our accounts by us. -Mzansi Stories",,1/1/2019,,Video of Director of Budget in Ministry of Plan and Regional Development having allegedly sex in her office with her driver while the door is open,,,,eng,Scandal News,Sex Scandal,mzanzi stories,Mzanzi Stories,FALSE,FALSE,,,,https://www.mzansistories.com/2019/01/video-of-director-of-budget-in-ministry.html,mzanzi stories,fake,,"[gpt-4.1,gemini-pro-2.5]]",article
e1b9d714-3fe3-48eb-bd00-ed28d1c2775b,"Musa Mseleku(Uthando ne Sthembu) engaged to Anele Mdoda? Musa Mseleku an entrepreneur who's married to four wives has been entertaining the nation on national TV. He has four beautiful thick women who loves him unconditionally and have accepted him and his polygamy ways. The show showcases how polygamists live and how they take turns to make sure their wives are happy. He's been spotted with Anele Mdoda a numerous times and recently Anele was spotted with a rock on her finger which left eye browse raised. A fan said \""Looking at Musa's wives Anele sure is his type so this wouldn't be surprising at all\"" We can't wait to have Anele Mdoda Join the show now.",,6/5/2017,,Musa Mseleku(Uthando ne Sthembu) engaged to Anele Mdoda?,,,,eng,Celebrity Gossip,Polygamy Relationships,mzanzi stories,Mzanzi Stories,FALSE,FALSE,,,,https://www.mzansistories.com/2017/06/musa-mselekuuthando-ne-sthembu-engaged.html,mzanzi stories,fake,,"[gpt-4.1,gemini-pro-2.5]]",article
6dd5277d-c03d-44c2-a75a-6f97602a45bf," Video and pictures of Police women's 'sexy rendezvous' that caused traffic Jam on social media Authorities are investigating how pictures of a police woman undressing were taken and shared on social media. In the pictures shared on Facebook, the woman is seen sitting on a sofa with a cellphone in one hand and what looks like a glass of alcohol in the other. Another picture then shows the woman with the glass closer to her mouth while the last two pictures show her undressing, even revealing her panties. In the pictures, the woman seems to be aware in the first picture that someone was taking the pictures as she smiles in the direction of the camera. However, it is difficult to tell whether in the other picture where she is undressing, she was fully aware of what was happening. It is unclear at this stage whether the pictures were shared by the woman in the picture or someone else did it with or without her consent. Police spokesperson Brigadier Vishnu Naidoo said the incident has been identified. watch video here We have identified this member and a senior officer has been tasked to investigate this matter. In the meantime, we cannot say exactly who distributed these photographs. We would like to reassure the nation that we are viewing this matter in a very serious [light]. The investigation is still in its early stages. No further details can be disclosed, Naidoo said. The use of the pictures drew a lot mixed reaction on Facebook. While users criticised the person who took the pictures, others threw insults at both the woman and the person who captured her undressing. How stupid is the person who took pictures of this woman[translated], said one of the Facebook users. Another user sympathised with the woman: Poor lady, I hope shes okay.",,5/16/2019,,Video and pictures of Police woman in her work uniform,,,,eng,Social Media Scandal,Police Misconduct,mzanzi stories,Mzanzi Stories,FALSE,FALSE,,,,https://www.mzansistories.com/2019/05/video-and-pictures-of-police-woman-in.html,mzanzi stories,fake,,"[gpt-4.1,gemini-pro-2.5]]",article
648efb94-956b-4758-aa6f-acc4c9993b14,"WATCH VIDEO: IF CONNIE FERGUSON WAS A MAN! It's Official: People Can't Get Enough Of Snapchat's New Gender-Swap Filter. The latest and our most favorite to try on this filter is Connie Ferguson. If you want to check how you would look as an opposite gender, worry not, Snapchat has got you. The new Snapchat filter that swaps your gender is taking over our timelines and we are here for it. Our timelines have been filled with pics of guys checking out how they would look as a girl, and the results were interesting. P",,5/15/2019,,WATCH VIDEO: IF CONNIE FERGUSON WAS A MAN!,,,,eng,Social Media Trends,Gender-Swap Filters,mzanzi stories,Mzanzi Stories,FALSE,FALSE,,,,https://www.mzansistories.com/2019/05/watch-video-if-connie-ferguson-was-man.html,mzanzi stories,fake,,"[gpt-4.1,gemini-pro-2.5]]",article
bf942e1d-1105-485d-b51c-9f48ac9d5e9c,"HomeDrama at wedding as heavily pregnant woman climbs over gate to claim groom (WATCH) A church wedding turned chaotic in Nakuru, on Saturday when a 21-year-old woman stormed the ceremony claiming to be the wife of the groom. The wedding between Mr Dennis Kinyanjui and Ms Agnes Wangari was being held at ACK Jehovah Shammah Nakuru in Pipeline area when the irate woman, Ms Agnes Wanjiru, stormed the church in the company of her mother and friends. Ms Wanjiru claimed she is six-months pregnant and has been cohabiting with Mr Kinyanjui for the past three years. She claimed the groom had committed to take care of her and their unborn child. Ms Agnes Wanjiru climbs the gate of ACK Jehovah Shammah Mission Centre in Pipeline, Nakuru Kenya in failed bid to stop a wedding. Ms Wanjiru claimed to be the groom's wife, having cohabited with him for the past three years. Drama ensued when she was barred from accessing the church compound, leading to a bitter exchange of words. As the confrontation was taking place, the wedding was conducted hurriedly inside the church where the clergy pronounced the two as husband and wife. Ms Wanjiru queried why the wedding was conducted at ACK Jehovah Shammah and not at the Saints Prayers Fellowship situated in Ponda Mali, Nakuru where they have been members in the past year. SEE PICTURES H-E-R-E The Saints Prayers Fellowship church Bishop Stephen Kariuki had received a letter from Ms Wanjirus lawyer to stop the wedding. The jilted woman's mother, Ms Lucy Wanjiku, climbs a gate to disrupt a wedding claiming her daughter is married to the groom. Although the wedding went on under the leadership of a pastor identified as Livingstone Kimani of Heroes of Faith Church Ponda Mali Nakuru, the two factions extended the bitter exchange outside the church. The confrontation left some of the churchs window panes broken. After the wedding, the bride and the groom were whisked away in vehicles at high speed. According to Ms Wanjirus mother, Ms Lucy Wanjiku, the groom had visited her with his family to ask for her daughters hand in marriage and both families had consented to the union. We were yet to make plans to fully formalise their marriage when we were informed that he was planning to marry another woman, said Ms Wanjiku.",,12/31/2018,,HomeDrama at wedding as heavily pregnant woman climbs over gate to claim groom (WATCH),,,,eng,Human Interest Drama,Wedding Dispute,mzanzi stories,Mzanzi Stories,FALSE,FALSE,,,,https://www.mzansistories.com/2018/12/drama-at-wedding-as-heavily-pregnant.html,mzanzi stories,fake,,"[gpt-4.1,gemini-pro-2.5]]",article
617946fb-dc27-43c5-94b7-35e26e8f1b3c,"'I will not vote ANC anymore'  Mandelas eldest granddaughter 'Ndileka Mandela'. See why!!! Former president Nelson Mandelas eldest granddaughter Ndileka says she will not vote for the African National Congress anymore, citing the social grants crisis and Life Esidimeni tragedy as the tipping points. Ndileka Mandela said on Friday that the two national crises have caused her to lose faith in the party. Ndileka Mandela, a nurse by profession, is the oldest of the third generation Mandelas. She is involved with the Thembekile Mandela Foundation and spends many hours doing community upliftment work in the rural Eastern Cape. The 52-year-old said the two recent governance failures helped her make up her mind about rejecting the ANC in the 2019 general elections. She said she just couldnt take it anymore after the news that grants service provider Cash Paymaster Services had flouted its obligations with regards to beneficiary information. Her decision to turn her back on the ANC had not been taken lightly. Its so painful, its like wrenching my heart out of my soul, to be able to utter what Im saying. But my point stays. I will not be voting for something that does not resonate with me anymore, and does not resonate for what granddad and his comrades fought for.",,3/22/2019,,'I will not vote ANC anymore'  Mandelas eldest granddaughter 'Ndileka Mandela'. See why!!!,,,,eng,South African Politics,ANC Disillusionment,mzanzi stories,Mzanzi Stories,FALSE,FALSE,,,,https://www.mzansistories.com/2019/03/i-will-not-vote-anc-anymore-mandelas.html,mzanzi stories,fake,,"[gpt-4.1,gemini-pro-2.5]]",article
